,userid,os,city,gender,status,completed_info,SignIn,date,weekend,fromchannel,coin,lucky_money,unsub,sub,default_buyer,today_read,purchase,share,favorite,read,actions,path1,path2,path3,path4,path5,path6
2084,5ad2027ebf06f46f09c80596,Android,,female,worker,0,1.0,2018-04-14,1,newyaoqinghaoyou,0,0,0.0,0.0,14.0,14.0,0.0,2.0,0.0,0.0,,,,,,,
2085,5ad1fccfe1eefe48964a188d,,,male,student,0,0.0,2018-04-14,1,Tencent,0,0,1.0,6.0,15.0,15.0,0.0,0.0,7.0,29.0,买手主页文章详情页买手主页文章详情页文章详情页买手主页文章详情页买手主页买手主页买手主页文章详情页买手主页文章详情页买手主页文章详情页买手主页文章详情页买手主页买手主页文章详情页买手主页买手主页文章详情页买手主页买手主页买手主页买手主页文章详情页买手主页买手主页文章详情页买手主页文章详情页买手主页文章详情页买手主页买手主页文章详情页买手主页文章详情页买手主页买手主页文章详情页买手主页最新买手列表页买手主页文章详情页买手主页文章详情页买手主页文章详情页文章详情页买手主页买手主页文章详情页买手主页最新买手列表页买手主页文章详情页买手主页文章详情页买手主页最新买手列表页买手主页文章详情页买手主页最新买手列表页买手主页文章详情页买手主页文章详情页买手主页文章详情页买手主页最新买手列表页买手主页文章详情页买手主页文章详情页买手主页买手主页文章详情页买手主页,0.0,0.0,0.0,0.0,0.0,0.0
2086,5ad22249b403447057704c99,iOS,阜阳,male,worker,0,0.0,2018-04-14,1,,0,0,0.0,0.0,14.0,14.0,0.0,0.0,0.0,3.0,首页发现买手发现买手买手主页文章详情页买手主页发现买手发现买手买手主页文章详情页买手主页文章详情页,0.0,0.0,0.0,0.0,0.0,0.0
2087,5ad1a472e1eefe489637577a,Android,深圳,female,worker,0,1.0,2018-04-14,1,Vivo,0,0,0.0,0.0,14.0,14.0,0.0,1.0,2.0,24.0,文章详情页文章详情页文章详情页文章详情页文章详情页文章详情页文章详情页文章详情页文章详情页文章详情页文章详情页文章详情页文章详情页文章详情页文章详情页文章详情页文章详情页文章详情页文章详情页文章详情页文章详情页文章详情页买手主页买手主页文章详情页文章详情页文章详情页文章详情页文章详情页文章详情页文章详情页文章详情页文章详情页文章详情页文章详情页买手主页文章详情页买手主页买手主页文章详情页买手主页买手主页文章详情页,0.0,0.0,0.0,0.0,0.0,0.0
2088,5ad1910f2d0c2a2e3f066b4e,iOS,滁州,female,student,0,0.0,2018-04-14,1,,0,0,0.0,0.0,14.0,14.0,0.0,0.0,0.0,3.0,首页发现买手发现买手买手主页文章详情页买手主页发现买手发现买手首页发现买手发现买手首页文章详情页首页文章详情页发现买手发现买手发现买手买手主页买手主页买手主页买手主页,2.0,0.0,0.0,0.0,0.0,0.0
2089,5ad15e6c2e6b536f0f522a69,,,female,student,0,0.0,2018-04-14,1,Huawei,0,0,0.0,0.0,14.0,14.0,0.0,0.0,0.0,1.0,文章详情页,0.0,0.0,0.0,0.0,0.0,0.0
2090,5ad0d4f82dbd85702ab8c5e4,Android,,female,student,0,1.0,2018-04-14,1,Tencent,0,0,0.0,0.0,14.0,14.0,0.0,0.0,1.0,49.0,文章详情页文章详情页文章详情页文章详情页文章详情页文章详情页文章详情页文章详情页文章详情页买手主页文章详情页买手主页文章详情页文章详情页文章详情页文章详情页文章详情页文章详情页文章详情页文章详情页买手主页文章详情页买手主页文章详情页买手主页文章详情页文章详情页买手主页文章详情页买手主页文章详情页买手主页文章详情页买手主页文章详情页文章详情页文章详情页文章详情页文章详情页文章详情页文章详情页文章详情页文章详情页文章详情页文章详情页文章详情页文章详情页文章详情页文章详情页文章详情页文章详情页文章详情页文章详情页文章详情页文章详情页文章详情页文章详情页文章详情页文章详情页文章详情页文章详情页文章详情页文章详情页文章详情页文章详情页文章详情页,0.0,0.0,0.0,0.0,0.0,0.0
2091,5ad20bd32dbd85702aeabbe6,Android,南昌,male,student,0,0.0,2018-04-14,1,Mk360,0,0,0.0,0.0,15.0,15.0,0.0,0.0,0.0,0.0,,,,,,,
2092,5ad12f54c077bc7009972990,Android,,female,worker,0,1.0,2018-04-14,1,Xiaomi,0,0,0.0,0.0,14.0,14.0,0.0,2.0,0.0,1.0,文章详情页,0.0,0.0,0.0,0.0,0.0,0.0
2093,5ad165b95fabdf47f0371b90,iOS,南昌,male,worker,0,0.0,2018-04-14,1,,0,0,0.0,0.0,14.0,14.0,0.0,0.0,0.0,1.0,首页首页文章详情页首页发现买手发现买手买手主页发现买手发现买手,1.0,0.0,0.0,0.0,0.0,0.0
2094,5ad20fe0897de54763d4eee1,iOS,福州,male,worker,0,0.0,2018-04-14,1,,0,0,0.0,0.0,14.0,14.0,0.0,0.0,0.0,4.0,首页发现买手发现买手买手主页文章详情页买手主页买手主页文章详情页买手主页买手主页买手主页文章详情页买手主页买手主页文章详情页买手主页发现买手发现买手,0.0,0.0,0.0,0.0,0.0,0.0
2095,5ad129a12862a62f3486616e,,,female,worker,0,1.0,2018-04-14,1,,0,0,0.0,2.0,14.0,14.0,0.0,0.0,8.0,23.0,首页文章详情页首页文章详情页首页发现买手发现买手首页发现买手发现买手买手主页文章详情页文章详情页买手主页文章详情页买手主页文章详情页买手主页文章详情页买手主页文章详情页买手主页文章详情页买手主页文章详情页买手主页文章详情页买手主页文章详情页买手主页文章详情页买手主页文章详情页买手主页文章详情页文章详情页买手主页文章详情页买手主页文章详情页买手主页文章详情页买手主页文章详情页买手主页文章详情页买手主页文章详情页买手主页文章详情页买手主页文章详情页买手主页文章详情页买手主页买手主页,2.0,0.0,0.0,0.0,0.0,0.0
2096,5ad1341f58f66b2e34a86bca,,,female,student,0,1.0,2018-04-14,1,,0,0,0.0,0.0,14.0,14.0,0.0,0.0,1.0,20.0,首页买手主页文章详情页买手主页文章详情页文章详情页买手主页文章详情页买手主页买手主页文章详情页文章详情页买手主页买手主页买手主页买手主页文章详情页文章详情页买手主页买手主页首页买手主页文章详情页文章详情页文章详情页买手主页文章详情页买手主页文章详情页文章详情页买手主页首页买手主页文章详情页买手主页文章详情页买手主页文章详情页买手主页首页最新买手列表页首页买手主页买手主页文章详情页买手主页买手主页买手主页买手主页文章详情页买手主页文章详情页文章详情页买手主页文章详情页文章详情页买手主页首页发现买手发现买手发现买手发现买手买手主页文章详情页文章详情页买手主页文章详情页买手主页首页文章详情页,1.0,0.0,0.0,0.0,0.0,0.0
2097,5ad224a3f4edea6f04a95838,iOS,成都,male,worker,0,1.0,2018-04-14,1,,0,0,0.0,0.0,14.0,14.0,0.0,0.0,0.0,0.0,首页首页,0.0,0.0,0.0,0.0,0.0,0.0
2098,5ad2223b2e6b536f0f7d4dc8,,,male,worker,0,0.0,2018-04-14,1,,0,0,0.0,0.0,14.0,14.0,0.0,0.0,0.0,4.0,首页发现买手发现买手买手主页文章详情页买手主页文章详情页买手主页发现买手发现买手买手主页文章详情页买手主页文章详情页,0.0,0.0,0.0,0.0,0.0,0.0
2099,5ad1a3ad22defc47ea5f8d99,,,female,student,0,1.0,2018-04-14,1,,0,0,0.0,1.0,14.0,14.0,0.0,0.0,12.0,48.0,首页文章详情页文章详情页文章详情页首页首页发现买手发现买手发现买手发现买手首页买手主页首页买手主页首页文章详情页首页发现买手发现买手买手主页买手主页文章详情页买手主页发现买手发现买手发现买手发现买手首页文章详情页首页文章详情页首页文章详情页首页买手主页文章详情页买手主页文章详情页买手主页文章详情页买手主页文章详情页买手主页文章详情页买手主页首页首页文章详情页首页买手主页文章详情页买手主页文章详情页买手主页文章详情页买手主页文章详情页买手主页文章详情页买手主页文章详情页买手主页文章详情页买手主页文章详情页买手主页文章详情页买手主页文章详情页买手主页文章详情页买手主页文章详情页买手主页文章详情页买手主页文章详情页买手主页文章详情页买手主页首页文章详情页首页文章详情页首页文章详情页首页文章详情页首页文章详情页首页文章详情页首页文章详情页首页文章详情页首页文章详情页首页文章详情页首页文章详情页首页文章详情页首页文章详情页首页文章详情页首页文章详情页首页文章详情页首页文章详情页首页文章详情页首页文章详情页首页文章详情页首页文章详情页首页,27.0,0.0,0.0,0.0,0.0,0.0
2100,5ad12f48f716a54769ab00f0,,,male,worker,0,1.0,2018-04-14,1,,0,0,0.0,0.0,14.0,14.0,0.0,0.0,1.0,7.0,首页首页发现买手发现买手文章详情页文章详情页文章详情页文章详情页文章详情页首页文章详情页文章详情页文章详情页文章详情页文章详情页买手主页文章详情页首页首页首页,1.0,0.0,0.0,0.0,0.0,0.0
2101,5ad1b8132862a62f34a15f3e,Android,深圳,male,student,0,0.0,2018-04-14,1,newyaoqinghaoyou,0,0,0.0,0.0,15.0,15.0,0.0,0.0,0.0,0.0,,,,,,,
2102,5ad20818ecfb9e2e3a657c6c,,,female,worker,0,1.0,2018-04-14,1,,0,0,2.0,1.0,14.0,14.0,0.0,0.0,0.0,13.0,首页文章详情页首页发现买手发现买手首页发现买手发现买手买手主页发现买手发现买手买手主页买手主页文章详情页文章详情页买手主页文章详情页买手主页买手主页文章详情页买手主页发现买手发现买手买手主页文章详情页买手主页发现买手发现买手文章详情页发现买手发现买手文章详情页发现买手发现买手首页文章详情页首页文章详情页首页发现买手发现买手买手主页发现买手发现买手买手主页文章详情页买手主页文章详情页买手主页买手主页文章详情页买手主页文章详情页买手主页,3.0,0.0,0.0,0.0,0.0,0.0
2103,5ad1b50fd0d3372f5397523c,iOS,,female,worker,0,0.0,2018-04-14,1,,0,0,0.0,0.0,14.0,14.0,1.0,0.0,3.0,81.0,首页首页发现买手发现买手发现买手发现买手文章详情页文章详情页文章详情页文章详情页首页文章详情页文章详情页首页文章详情页首页首页文章详情页首页发现买手发现买手发现买手首页文章详情页文章详情页文章详情页文章详情页文章详情页文章详情页文章详情页文章详情页文章详情页文章详情页文章详情页文章详情页文章详情页文章详情页文章详情页文章详情页文章详情页文章详情页文章详情页文章详情页文章详情页文章详情页文章详情页文章详情页文章详情页文章详情页文章详情页文章详情页文章详情页文章详情页文章详情页文章详情页文章详情页文章详情页文章详情页文章详情页文章详情页文章详情页文章详情页发现买手发现买手发现买手买手主页发现买手发现买手买手主页发现买手发现买手发现买手发现买手文章详情页文章详情页文章详情页文章详情页文章详情页文章详情页文章详情页文章详情页文章详情页文章详情页首页文章详情页文章详情页文章详情页文章详情页文章详情页文章详情页文章详情页文章详情页文章详情页文章详情页文章详情页文章详情页文章详情页文章详情页文章详情页文章详情页买手主页文章详情页文章详情页文章详情页文章详情页买手主页文章详情页文章详情页文章详情页文章详情页买手主页文章详情页买手主页文章详情页买手主页文章详情页买手主页文章详情页买手主页文章详情页买手主页文章详情页买手主页文章详情页买手主页文章详情页文章详情页文章详情页买手主页文章详情页买手主页文章详情页买手主页文章详情页文章详情页买手主页文章详情页买手主页文章详情页买手主页文章详情页文章详情页文章详情页文章详情页买手主页文章详情页买手主页文章详情页买手主页文章详情页买手主页文章详情页文章详情页文章详情页文章详情页文章详情页文章详情页文章详情页文章详情页文章详情页文章详情页文章详情页买手主页文章详情页文章详情页文章详情页买手主页文章详情页文章详情页文章详情页文章详情页,5.0,0.0,0.0,0.0,0.0,0.0
2104,5ad191aa22defc47ea5bdd8e,iOS,,female,worker,0,1.0,2018-04-14,1,,0,0,0.0,0.0,14.0,14.0,0.0,0.0,0.0,5.0,首页文章详情页首页文章详情页首页文章详情页首页发现买手发现买手发现买手发现买手发现买手发现买手文章详情页首页首页文章详情页首页,4.0,0.0,0.0,0.0,0.0,0.0
2105,5ad1899a22defc47ea59fde6,,,female,student,0,1.0,2018-04-14,1,newyaoqinghaoyou,0,0,0.0,0.0,14.0,14.0,0.0,0.0,0.0,2.0,文章详情页文章详情页文章详情页,0.0,0.0,0.0,0.0,0.0,0.0
2106,5ad189e4897de54763b7bd72,Android,济南,female,student,0,0.0,2018-04-14,1,newyaoqinghaoyou,0,0,0.0,0.0,14.0,14.0,1.0,0.0,0.0,1.0,买手主页文章详情页文章详情页,0.0,0.0,0.0,0.0,0.0,0.0
2107,5ad187b0b31aaa7021e6577c,Android,,female,worker,0,0.0,2018-04-14,1,newyaoqinghaoyou,0,0,0.0,0.0,14.0,14.0,0.0,0.0,0.0,0.0,,,,,,,
2108,5ad200e62dbd85702ae831a1,Android,南宁,female,student,0,0.0,2018-04-14,1,Oppo,0,0,0.0,0.0,14.0,14.0,0.0,0.0,0.0,1.0,文章详情页,0.0,0.0,0.0,0.0,0.0,0.0
2109,5ad1cde9897de54763c60a9d,Android,菏泽,unknown,worker,0,1.0,2018-04-14,1,newyaoqinghaoyou,0,0,0.0,1.0,14.0,14.0,1.0,0.0,0.0,1.0,买手主页文章详情页文章详情页买手主页,0.0,0.0,0.0,0.0,0.0,0.0
2110,5ad13faf1f0ca62f3b33fd2b,Android,哈尔滨,female,student,0,0.0,2018-04-14,1,Tencent,0,0,0.0,0.0,14.0,14.0,1.0,0.0,5.0,60.0,文章详情页买手主页文章详情页买手主页文章详情页买手主页文章详情页买手主页买手主页文章详情页买手主页文章详情页文章详情页买手主页文章详情页买手主页文章详情页买手主页文章详情页买手主页文章详情页买手主页文章详情页文章详情页文章详情页文章详情页文章详情页文章详情页文章详情页文章详情页文章详情页文章详情页文章详情页文章详情页文章详情页文章详情页文章详情页文章详情页文章详情页文章详情页文章详情页文章详情页文章详情页文章详情页文章详情页文章详情页文章详情页文章详情页文章详情页文章详情页文章详情页文章详情页文章详情页文章详情页文章详情页文章详情页文章详情页文章详情页文章详情页文章详情页文章详情页文章详情页文章详情页文章详情页文章详情页买手主页文章详情页文章详情页买手主页文章详情页买手主页文章详情页买手主页文章详情页买手主页文章详情页买手主页文章详情页买手主页文章详情页文章详情页买手主页文章详情页文章详情页买手主页文章详情页文章详情页文章详情页文章详情页文章详情页文章详情页买手主页文章详情页文章详情页文章详情页文章详情页,0.0,0.0,0.0,0.0,0.0,0.0
2111,5ad22295699cc62e465bd5ab,,,female,student,0,0.0,2018-04-14,1,Oppo,0,0,0.0,32.0,14.0,14.0,0.0,0.0,0.0,2.0,买手主页买手主页买手主页买手主页买手主页买手主页买手主页买手主页买手主页买手主页买手主页买手主页买手主页买手主页买手主页买手主页买手主页文章详情页买手主页买手主页买手主页买手主页买手主页买手主页买手主页买手主页买手主页买手主页买手主页买手主页买手主页买手主页买手主页文章详情页,0.0,0.0,0.0,0.0,0.0,0.0
2112,5ad1c8bb6b4d03488a14425b,Android,,female,worker,0,1.0,2018-04-14,1,Mk360,0,0,0.0,0.0,14.0,14.0,3.0,0.0,0.0,4.0,文章详情页文章详情页文章详情页文章详情页文章详情页文章详情页文章详情页文章详情页,0.0,0.0,0.0,0.0,0.0,0.0
2113,5ad19ca158f66b2e34bcfaa5,Android,,female,student,0,0.0,2018-04-14,1,Tencent,0,0,0.0,0.0,14.0,14.0,0.0,0.0,1.0,8.0,文章详情页文章详情页文章详情页买手主页文章详情页文章详情页文章详情页买手主页文章详情页买手主页文章详情页买手主页文章详情页买手主页文章详情页文章详情页买手主页,0.0,0.0,0.0,0.0,0.0,0.0
2114,5ad1d0760a6fa92f88cb524e,Android,惠州,female,student,0,0.0,2018-04-14,1,Oppo,0,0,0.0,0.0,14.0,14.0,0.0,0.0,3.0,21.0,文章详情页买手主页文章详情页买手主页文章详情页买手主页文章详情页买手主页买手主页文章详情页买手主页文章详情页买手主页文章详情页买手主页买手主页文章详情页买手主页文章详情页买手主页文章详情页买手主页文章详情页买手主页文章详情页买手主页文章详情页买手主页文章详情页买手主页文章详情页买手主页文章详情页买手主页文章详情页买手主页文章详情页买手主页文章详情页买手主页文章详情页文章详情页文章详情页文章详情页,0.0,0.0,0.0,0.0,0.0,0.0
2115,5ad14f145fabdf47f0323bd7,,,male,student,0,0.0,2018-04-14,1,,0,0,0.0,0.0,15.0,15.0,0.0,0.0,4.0,9.0,首页首页首页发现买手发现买手发现买手发现买手首页发现买手文章详情页文章详情页文章详情页文章详情页文章详情页文章详情页文章详情页文章详情页文章详情页文章详情页文章详情页文章详情页文章详情页文章详情页,0.0,0.0,0.0,0.0,0.0,0.0
2116,5ad20cd1b54aae483e97c3fd,Android,,male,student,0,1.0,2018-04-14,1,Tencent,0,0,0.0,0.0,15.0,15.0,0.0,2.0,0.0,26.0,买手主页文章详情页买手主页文章详情页文章详情页买手主页文章详情页买手主页文章详情页文章详情页买手主页买手主页文章详情页文章详情页买手主页文章详情页文章详情页文章详情页文章详情页文章详情页文章详情页买手主页买手主页文章详情页文章详情页文章详情页文章详情页文章详情页买手主页买手主页文章详情页文章详情页文章详情页文章详情页文章详情页文章详情页买手主页文章详情页买手主页文章详情页文章详情页买手主页文章详情页文章详情页买手主页文章详情页买手主页文章详情页买手主页文章详情页买手主页文章详情页买手主页文章详情页买手主页文章详情页文章详情页买手主页文章详情页买手主页文章详情页买手主页文章详情页文章详情页买手主页文章详情页,0.0,0.0,0.0,0.0,0.0,0.0
2117,5ad1d2fe897de54763c7336e,,,female,student,0,0.0,2018-04-14,1,,0,0,0.0,0.0,14.0,14.0,0.0,0.0,0.0,9.0,首页文章详情页首页文章详情页首页文章详情页首页文章详情页首页文章详情页首页文章详情页首页文章详情页首页发现买手发现买手文章详情页发现买手买手主页买手主页文章详情页买手主页文章详情页文章详情页文章详情页买手主页买手主页发现买手发现买手买手主页发现买手发现买手,7.0,0.0,0.0,0.0,0.0,0.0
2118,5ad154352d0c2a2e3ff8d828,,,female,student,0,1.0,2018-04-14,1,,0,0,1.0,0.0,14.0,14.0,1.0,0.0,0.0,2.0,首页首页首页买手主页文章详情页文章详情页买手主页首页首页首页文章详情页文章详情页文章详情页首页首页首页,1.0,0.0,0.0,0.0,0.0,0.0
2119,5ad1646a5fabdf47f036cdb0,Android,唐山,female,student,0,1.0,2018-04-14,1,Huawei,0,0,0.0,0.0,14.0,14.0,0.0,0.0,3.0,14.0,文章详情页文章详情页文章详情页文章详情页文章详情页文章详情页文章详情页文章详情页文章详情页文章详情页文章详情页文章详情页买手主页文章详情页买手主页买手主页买手主页文章详情页买手主页,0.0,0.0,0.0,0.0,0.0,0.0
2120,5ad0e7c5b54aae483e692463,Android,广州,female,other,0,1.0,2018-04-14,1,Huawei,0,0,0.0,0.0,14.0,14.0,0.0,0.0,0.0,7.0,文章详情页文章详情页文章详情页文章详情页文章详情页文章详情页买手主页文章详情页买手主页买手主页最新买手列表页,0.0,0.0,0.0,0.0,0.0,0.0
2121,5ad1eaf22dbd85702ae35e6b,Android,襄阳,male,worker,0,0.0,2018-04-14,1,Tencent,0,0,0.0,0.0,14.0,14.0,0.0,0.0,0.0,1.0,文章详情页,0.0,0.0,0.0,0.0,0.0,0.0
2122,5ad1ece4897de54763cce612,,,male,worker,0,0.0,2018-04-14,1,,0,0,0.0,0.0,14.0,14.0,0.0,0.0,0.0,2.0,首页文章详情页首页买手主页文章详情页,1.0,0.0,0.0,0.0,0.0,0.0
2123,5ad199febf06f46f09b1daf4,,,male,student,0,0.0,2018-04-14,1,,0,0,0.0,0.0,15.0,15.0,0.0,0.0,0.0,0.0,,,,,,,
2124,5ad1ae0bf716a54769c35196,Android,长沙,unknown,student,0,1.0,2018-04-14,1,Tencent,0,0,0.0,0.0,14.0,14.0,1.0,0.0,5.0,26.0,文章详情页文章详情页文章详情页文章详情页文章详情页文章详情页文章详情页文章详情页文章详情页文章详情页文章详情页文章详情页文章详情页文章详情页文章详情页文章详情页文章详情页文章详情页文章详情页文章详情页文章详情页文章详情页文章详情页文章详情页文章详情页文章详情页文章详情页文章详情页文章详情页文章详情页文章详情页文章详情页文章详情页文章详情页文章详情页文章详情页文章详情页文章详情页,0.0,0.0,0.0,0.0,0.0,0.0
2125,5ad1b289d0d3372f5396db65,iOS,沈阳,female,student,0,0.0,2018-04-14,1,,0,0,0.0,0.0,14.0,14.0,0.0,0.0,0.0,0.0,首页发现买手发现买手,0.0,0.0,0.0,0.0,0.0,0.0
2126,5ad12fe2f4edea6f04761a0f,Android,,male,student,0,0.0,2018-04-14,1,newyaoqinghaoyou,0,0,0.0,0.0,15.0,15.0,0.0,0.0,0.0,1.0,文章详情页,0.0,0.0,0.0,0.0,0.0,0.0
2127,5ad2178f699cc62e4659139e,iOS,南京,female,student,0,0.0,2018-04-14,1,,0,0,0.0,0.0,14.0,14.0,0.0,1.0,1.0,1.0,首页文章详情页文章详情页文章详情页,1.0,0.0,0.0,0.0,0.0,0.0
2128,5ad1bb5b699cc62e4644beac,,,male,other,0,0.0,2018-04-14,1,,0,0,0.0,0.0,13.0,13.0,0.0,0.0,0.0,0.0,,,,,,,
2129,5ad0e757f716a54769a8e450,Android,广州,female,worker,0,0.0,2018-04-14,1,Oppo,0,0,0.0,0.0,14.0,14.0,0.0,0.0,0.0,0.0,买手主页,0.0,0.0,0.0,0.0,0.0,0.0
2130,5ad21e77b4034470576f5f5b,,,male,student,0,1.0,2018-04-14,1,samsung,0,0,0.0,0.0,15.0,15.0,1.0,0.0,16.0,27.0,文章详情页文章详情页文章详情页文章详情页文章详情页文章详情页文章详情页文章详情页文章详情页文章详情页文章详情页文章详情页文章详情页文章详情页文章详情页文章详情页文章详情页文章详情页文章详情页文章详情页文章详情页文章详情页文章详情页文章详情页文章详情页文章详情页文章详情页文章详情页文章详情页文章详情页,0.0,0.0,0.0,0.0,0.0,0.0
2131,5ad1ba405fabdf47f048fbd8,,,female,worker,0,1.0,2018-04-14,1,,0,0,0.0,0.0,14.0,14.0,1.0,0.0,2.0,24.0,首页首页文章详情页文章详情页文章详情页文章详情页文章详情页文章详情页文章详情页文章详情页文章详情页文章详情页文章详情页文章详情页文章详情页文章详情页文章详情页文章详情页文章详情页文章详情页文章详情页文章详情页文章详情页文章详情页买手主页文章详情页文章详情页买手主页文章详情页买手主页文章详情页文章详情页买手主页文章详情页买手主页文章详情页买手主页文章详情页文章详情页买手主页文章详情页买手主页文章详情页文章详情页文章详情页文章详情页,1.0,0.0,0.0,0.0,0.0,0.0
2132,5ad21a0f2e6b536f0f7b3388,iOS,昆明,male,student,0,0.0,2018-04-14,1,,0,0,0.0,0.0,15.0,15.0,0.0,0.0,0.0,11.0,首页文章详情页文章详情页首页文章详情页首页文章详情页文章详情页首页文章详情页首页文章详情页首页文章详情页首页文章详情页首页发现买手发现买手买手主页文章详情页买手主页文章详情页买手主页文章详情页买手主页文章详情页,7.0,0.0,0.0,0.0,0.0,0.0
2133,5ad1fff02e6b536f0f749142,Android,,female,other,0,1.0,2018-04-14,1,Meizu,0,0,0.0,0.0,14.0,14.0,1.0,3.0,0.0,2.0,买手主页文章详情页文章详情页买手主页文章详情页文章详情页,0.0,0.0,0.0,0.0,0.0,0.0
2134,5ad140e4ecfb9e2e3a3b32ab,iOS,新汉诺威镇,female,student,0,0.0,2018-04-14,1,,0,0,0.0,0.0,14.0,14.0,0.0,0.0,0.0,0.0,首页发现买手发现买手发现买手发现买手,0.0,0.0,0.0,0.0,0.0,0.0
2135,5ad1f390b40344705764e18a,iOS,吉安,female,worker,0,0.0,2018-04-14,1,,0,0,0.0,0.0,14.0,14.0,0.0,0.0,0.0,0.0,首页发现买手发现买手,0.0,0.0,0.0,0.0,0.0,0.0
2136,5ad15bc31f0ca62f3b391372,Android,九江,female,student,0,1.0,2018-04-14,1,Smartisan,0,0,0.0,0.0,14.0,14.0,0.0,0.0,0.0,0.0,,,,,,,
2137,5ad1ec85b31aaa7021fbc106,Android,重庆,female,worker,0,0.0,2018-04-14,1,Vivo,1,0,0.0,0.0,14.0,14.0,0.0,0.0,0.0,0.0,,,,,,,
2138,5ad1c72a2d0c2a2e3f1184f7,iOS,济南,male,student,0,0.0,2018-04-14,1,,0,0,0.0,0.0,15.0,15.0,0.0,0.0,0.0,0.0,首页,0.0,0.0,0.0,0.0,0.0,0.0
2139,5ad16fa4b40344705748ba16,iOS,,male,worker,0,0.0,2018-04-14,1,,0,0,0.0,0.0,14.0,14.0,1.0,0.0,0.0,5.0,首页发现买手发现买手首页文章详情页文章详情页首页首页买手主页文章详情页文章详情页文章详情页买手主页文章详情页文章详情页文章详情页文章详情页文章详情页文章详情页买手主页首页首页发现买手发现买手发现买手发现买手首页首页首页买手主页文章详情页买手主页首页首页首页首页首页,1.0,0.0,0.0,0.0,0.0,0.0
2140,5ad18002e1eefe48962f67eb,iOS,哈尔滨,male,student,0,0.0,2018-04-14,1,,0,0,1.0,0.0,15.0,15.0,0.0,1.0,12.0,130.0,首页文章详情页首页文章详情页首页文章详情页首页首页文章详情页首页文章详情页首页文章详情页首页文章详情页首页文章详情页首页文章详情页首页文章详情页首页发现买手发现买手买手主页发现买手发现买手首页文章详情页首页文章详情页首页文章详情页首页文章详情页首页文章详情页首页文章详情页首页文章详情页首页文章详情页首页文章详情页首页文章详情页首页文章详情页首页文章详情页首页文章详情页首页文章详情页首页文章详情页首页文章详情页首页文章详情页首页文章详情页首页文章详情页首页文章详情页首页文章详情页首页文章详情页首页文章详情页首页文章详情页文章详情页首页文章详情页首页文章详情页首页文章详情页首页文章详情页首页文章详情页首页文章详情页首页文章详情页首页文章详情页首页文章详情页首页文章详情页首页文章详情页首页文章详情页首页文章详情页首页文章详情页首页文章详情页首页文章详情页首页文章详情页首页文章详情页首页文章详情页首页文章详情页首页文章详情页首页文章详情页首页文章详情页首页文章详情页首页文章详情页首页文章详情页首页文章详情页首页文章详情页首页文章详情页首页文章详情页首页文章详情页首页文章详情页首页文章详情页首页文章详情页首页文章详情页首页文章详情页文章详情页首页文章详情页首页文章详情页首页文章详情页首页文章详情页首页文章详情页文章详情页首页文章详情页首页文章详情页首页文章详情页首页文章详情页首页文章详情页首页文章详情页首页文章详情页首页文章详情页首页文章详情页首页文章详情页首页文章详情页首页文章详情页首页文章详情页首页文章详情页首页文章详情页首页文章详情页首页文章详情页首页文章详情页文章详情页文章详情页首页文章详情页首页文章详情页首页文章详情页首页文章详情页首页文章详情页首页文章详情页首页文章详情页首页文章详情页首页文章详情页首页文章详情页首页文章详情页首页文章详情页首页文章详情页首页文章详情页首页文章详情页首页文章详情页首页文章详情页首页文章详情页首页买手主页首页文章详情页首页文章详情页首页文章详情页首页文章详情页首页文章详情页文章详情页首页文章详情页首页文章详情页首页文章详情页首页文章详情页首页文章详情页首页文章详情页文章详情页文章详情页文章详情页首页文章详情页首页文章详情页首页文章详情页首页文章详情页首页首页文章详情页首页文章详情页首页文章详情页首页文章详情页首页文章详情页首页文章详情页首页文章详情页首页文章详情页首页文章详情页首页文章详情页首页文章详情页首页文章详情页首页文章详情页首页文章详情页首页文章详情页首页文章详情页首页文章详情页首页文章详情页首页文章详情页首页文章详情页首页文章详情页首页文章详情页首页文章详情页首页买手主页首页文章详情页首页,150.0,0.0,0.0,0.0,0.0,0.0
2141,5ad17a322dbd85702acb5092,Android,深圳,female,worker,0,0.0,2018-04-14,1,Smartisan,0,0,0.0,0.0,14.0,14.0,0.0,0.0,1.0,4.0,首页文章详情页首页文章详情页首页文章详情页首页发现买手发现买手发现买手文章详情页发现买手发现买手发现买手买手主页,3.0,0.0,0.0,0.0,0.0,0.0
